snapshot_id,timestamp,community_id,lifecycle_id,stage,member_count,age,avg_log_return,relative_return,volume_expansion,breadth,coherence,avg_community_confidence,member_inflow,member_outflow,future_member_outflow,edge_birth_count,edge_birth_rate,future_edge_birth_count,future_edge_birth_rate,edge_death_count,edge_death_rate,future_edge_death_count,future_edge_death_rate,cross_resolution_support,members,internal_edge_count,member_count_delta,breadth_delta,coherence_delta,relative_return_delta,internal_edge_count_delta,observed_member_outflow,observed_edge_birth_count,observed_edge_death_count,observed_edge_birth_rate,observed_edge_death_rate,observable_stage,rotation_in_score,rotation_out_score,causal_rotation_in_score,causal_rotation_out_score
snapshot_0831,2026-04-28 19:30:00+00:00,5,L0772,birth,12,1,0.0003145532682538,0.0002503187279216,0.4899138212203979,0.4166666666666667,0.4005066551841222,0.3450852930545807,12,1,1,6,0.0909090909090909,6,0.0909090909090909,6,0.2307692307692307,6,0.2307692307692307,0.0052631578947368,"AAL,AAOI,ABAT,ABEV,ACOG,ADEA,AEVA,AFRI,ALGT,ALK,ALLT,AMCX",26,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,birth,-0.4122694519867442,0.2564193972680666,-0.537079671146742,0.0424248578110917
snapshot_0831,2026-04-28 19:30:00+00:00,10,L0773,birth,38,1,0.0011488551972433,0.0010806251084432,1.1776012182235718,0.5263157894736842,0.5472935102355312,0.6828845143318176,38,7,7,18,0.0256045519203413,18,0.0256045519203413,38,0.1784037558685446,38,0.1784037558685446,0.0135135135135135,"AAPG,AAPL,ABCB,ABT,ABUS,ABVX,ACDC,ACHV,ACIW,ACNB,ACTG,ACU,AD,ADAM,ADBE,ADSK,AFYA,AGEN,AGIO,AGL,AGRO,AGYS,AI,AIRG,AIV,AKTS,ALKT,ALMS,ALNY,ALOY,ALRM,ALVO,AMG,AMLX,AMN,AMP,AMPG,AMPH",213,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,birth,0.1678184913668541,-0.1501509715261205,0.3612924957538437,-0.3669382274977429
snapshot_0832,2026-04-28 19:45:00+00:00,5,L0755,maturity,58,26,-5.654338565364014e-06,-6.103021587477997e-05,1.5876766443252563,0.5172413793103449,0.5426533198771403,0.8351834416389465,1,58,58,40,0.0241984271022383,40,0.0241984271022383,263,0.6778350515463918,263,0.6778350515463918,0.0255999999999999,"AA,AAMI,ABCL,ABNB,ABSI,ACB,ACHR,ACM,ACMR,ACR,ACRS,ADAG,ADTN,ADUR,AEC,AEHR,AEIS,AEM,AERO,AEXA,AEYE,AFJK,AG,AGI,AGM,AGMB,AGNC,AGPU,AGX,AII,AIN,AIOT,AIP,AIRJ,AIRO,AIRS,AKO-B,ALAB,ALB,ALC,ALCO,ALGM,ALGN,ALH,ALLE,ALM,ALMU,ALSN,ALTO,ALX,AMAT,AMBA,AMBP,AMBQ,AMCI,AMD,AMKR,QQQ",388,-4.0,0.1140155728587319,0.0088607053722293,0.0002424647609586,-26.0,4.0,0.0,26.0,0.0,0.0157289776164549,expansion,0.0146883660312095,0.7063488508669884,-0.231034614583952,0.3440441226546579
snapshot_0832,2026-04-28 19:45:00+00:00,9,L0757,maturity,42,25,0.0012536098947748,0.0011999458074569,1.6198879480361938,0.6428571428571429,0.478618271130929,0.6167677044868469,6,22,22,52,0.0603948896631823,52,0.0603948896631823,75,0.4010695187165775,75,0.4010695187165775,0.0131578947368421,"A,AAON,AAP,ABG,ACA,ACDC,ACEL,ACHC,ACLS,ACNT,ACVA,ADI,ADM,ADNT,ADPT,ADSE,ADT,ADUS,ADV,AEBI,AENT,AEO,AER,AFCG,AFRM,AGBK,AGCC,AGCO,AHR,AHRT,AIG,AKAM,AKR,ALAR,ALG,ALKS,ALLY,ALMR,ALNT,ALV,AMCR,AME",187,1.0,0.1306620209059233,-0.0072504134579775,0.0004365225322544,0.0,0.0,0.0,-0.0,0.0,-0.0,expansion,0.032758709281764,0.0563808876410098,-0.1011760240431893,-0.0696485971883738
snapshot_0832,2026-04-28 19:45:00+00:00,7,L0765,decay,33,16,0.0018558748997747,0.0018012351356446,1.7127794027328491,0.8181818181818182,0.5548118397975579,0.701704204082489,6,10,10,37,0.0700757575757575,37,0.0700757575757575,93,0.4769230769230769,93,0.4769230769230769,0.0148148148148148,"ABBV,ABCB,ABM,ABT,ABX,ACET,ACGL,ACHV,ACI,ACIC,ACT,ADC,ADP,AEE,AEG,AEP,AES,AESI,AFG,AFL,AGO,AGRO,AIT,AIZ,ALHC,ALL,ALOT,ALRM,ALRS,AM,AMAL,AMGN,AMH",195,-6.0,0.3822843822843823,0.0344149142182934,0.0018305939865967,-17.0,6.0,0.0,17.0,0.0,0.0321969696969696,expansion,0.8753466254616019,-0.7012171725721643,0.3304254299033923,-0.0265792594986132
snapshot_0832,2026-04-28 19:45:00+00:00,3,L0772,confirmation,14,2,0.0079122493043541,0.0078559014946222,1.277488350868225,0.6428571428571429,0.3878458764623193,0.3877126574516296,3,14,14,2,0.0219780219780219,2,0.0219780219780219,12,0.3529411764705882,12,0.3529411764705882,0.0052325581395348,"AAL,AAOI,ABAT,ABEV,ACOG,ADEA,AEVA,AFBI,AIR,ALGT,ALK,ALLT,ALTG,AMCX",34,2.0,0.2261904761904762,-0.0126607787218028,0.0076055827667005,8.0,0.0,8.0,0.0,0.0879120879120879,0.0,expansion,-0.3263685405116311,-0.4894822804303796,0.1431975145584996,-0.537175977879656
snapshot_0832,2026-04-28 19:45:00+00:00,4,L0773,confirmation,40,2,-0.001257105381228,-0.0013134523760527,1.6732534170150757,0.35,0.5258317637382094,0.6289100646972656,9,40,40,12,0.0153846153846153,12,0.0153846153846153,110,0.5670103092783505,110,0.5670103092783505,0.0099056603773584,"AAPG,AAPL,AAUC,ABEO,ABR,ABUS,ABVX,ACAD,ACIW,ACN,ACNB,ACRE,ACTG,ACU,AD,ADBE,ADMA,ADSK,AFRI,AFYA,AGEN,AGIO,AGL,AGYS,AHCO,AI,AIRG,AIV,AKTS,ALKT,ALMS,ALNY,ALOY,ALVO,AMG,AMLX,AMN,AMP,AMPG,AMPH",194,2.0,-0.1763157894736842,-0.0214617464973218,-0.0023940774844959,-19.0,0.0,0.0,19.0,0.0,0.0243589743589743,expansion,-0.8044754141062005,1.1171073486353431,-0.595890334850086,0.79146062523537
snapshot_0832,2026-04-28 19:45:00+00:00,1,L0774,birth,5,1,0.0119380336254835,0.0118816867470741,1.906787872314453,1.0,0.392679214477539,0.3105443120002746,5,5,5,0,0.0,0,0.0,3,0.3333333333333333,3,0.3333333333333333,0.0037578288100208,"AARD,AAT,ACCO,ADAM,AJG",9,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,birth,0.2080502538432562,-0.6891376341407974,0.4544780290153358,-0.5021009133233847
snapshot_0833,2026-04-29 13:30:00+00:00,7,L0757,decay,30,26,-0.0086406273767352,-0.0064104436896741,-0.5719844102859497,0.0333333333333333,0.5168279541093249,0.5435042977333069,10,30,30,15,0.0344827586206896,15,0.0344827586206896,70,0.5426356589147286,70,0.5426356589147286,0.0065454545454545,"A,AAP,ABG,ABUS,ACHC,ACM,ACU,ADNT,ADPT,ADSK,ADT,ADUS,AENT,AEO,AFCG,AGBK,AGCC,AHCO,AHRT,AIG,AIOT,ALG,ALKS,ALLE,ALLY,ALV,AMBQ,AMCR,AMN,AMPH",129,-12.0,-0.6095238095238096,0.0382096829783958,-0.0076103894971311,-58.0,12.0,0.0,58.0,0.0,0.1333333333333333,decay,-0.492028133831253,0.2478930972494687,-0.6749950077347071,0.6664492743929564
snapshot_0833,2026-04-29 13:30:00+00:00,8,L0765,expansion,38,17,-0.0046714134514331,-0.0024857525713741,-0.4114941656589508,0.1578947368421052,0.4930867629965352,0.7206800580024719,15,14,14,25,0.0355618776671408,25,0.0355618776671408,82,0.4248704663212435,82,0.4248704663212435,0.0143712574850299,"AAT,ABBV,ABCB,ABM,ABX,ACAD,ACET,ACGL,ACI,ACIC,ADC,ADV,AEE,AEP,AES,AEXA,AFBI,AFG,AFJK,AFL,AGM,AGO,AII,AIT,AIZ,AJG,AKO-B,ALCO,ALGN,ALH,ALL,ALNY,ALRS,ALX,AM,AMAL,AMGN,AMH",193,5.0,-0.660287081339713,-0.0617250768010226,-0.0042869877070188,-2.0,0.0,0.0,2.0,0.0,0.0028449502133712,expansion,-0.7270947938936531,0.3953116064923111,-0.5205280273857458,0.2636397962633449
snapshot_0833,2026-04-29 13:30:00+00:00,4,L0775,birth,53,1,-0.0232550892978906,-0.020948002114892,0.3621787428855896,0.0,0.5959401944375247,0.7392959594726562,53,53,53,57,0.0413642960812772,57,0.0413642960812772,110,0.3206997084548105,110,0.3206997084548105,0.0136363636363636,"AAL,AAMI,AAPG,AAPL,AARD,ABAT,ABCL,ABEV,ABNB,ABR,ABT,ACB,ACCO,ACHR,ACHV,ACIW,ACN,ACNB,ACOG,ACR,ACRE,ACTG,ADAG,ADAM,ADBE,ADEA,ADMA,AEG,AEVA,AFRI,AFRM,AFYA,AGEN,AGL,AGNC,AGPU,AI,AIRJ,AIRO,ALC,ALGT,ALHC,ALK,ALKT,ALM,ALOY,ALRM,ALTO,ALVO,AMBP,AMG,AMKR,AMP",343,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,birth,0.1655758080050425,0.1604871781166694,0.1520253111021166,0.0298870325881831
snapshot_0833,2026-04-29 13:30:00+00:00,9,L0776,birth,47,1,0.0118419602513313,0.0140999630093574,0.0884080007672309,0.8723404255319149,0.4764670696228849,0.8226901292800903,47,12,12,55,0.0508788159111933,55,0.0508788159111933,104,0.3701067615658363,104,0.3701067615658363,0.0324675324675324,"AAOI,AAON,AAUC,ABVX,ACA,ACDC,ACEL,ACLS,ACMR,ACNT,ACRS,ACT,ACVA,AD,ADI,ADM,ADP,ADSE,ADTN,AEC,AER,AERO,AESI,AGIO,AGMB,AGRO,AGX,AHR,AIN,AIR,AIRS,AIV,AKAM,AKR,AKTS,ALAB,ALAR,ALB,ALGM,ALMR,ALOT,ALSN,AMAT,AMBA,AMCI,AME,QQQ",281,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,birth,1.000279203127473,-0.9177079228569882,0.7275840569960844,-0.739671478080225
snapshot_0833,2026-04-29 13:30:00+00:00,10,L0777,birth,24,1,-0.0117644937708973,-0.0095535358414053,0.2348536103963852,0.0,0.4968909453855802,0.4426806271076202,24,24,24,6,0.0217391304347826,6,0.0217391304347826,40,0.547945205479452,40,0.547945205479452,0.0193548387096774,"AA,ABEO,ABSI,ADUR,AEBI,AEHR,AEIS,AEM,AEYE,AG,AGCO,AGI,AGYS,AIP,AIRG,ALLT,ALMS,ALMU,ALNT,ALTG,AMCX,AMD,AMLX,AMPG",73,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,birth,0.053267916592391,0.1140160409985385,0.3159136670222516,-0.2203046251642594
snapshot_0834,2026-04-29 13:45:00+00:00,10,L0765,maturity,41,18,-0.0026590886991471,-0.0035864722449332,-0.4901497960090637,0.2926829268292683,0.4436953854053578,0.6760663986206055,17,12,12,37,0.0451219512195121,37,0.0451219512195121,66,0.351063829787234,66,0.351063829787234,0.0141176470588235,"ABCB,ABG,ABM,ACA,ACEL,ACI,ACNT,ACT,ADC,ADT,ADUS,ADV,AEE,AENT,AEP,AERO,AES,AFBI,AFCG,AFG,AFJK,AFL,AGM,AGO,AHR,AHRT,AIRS,AIT,AIV,AIZ,AJG,AKO-B,ALG,ALGN,ALH,ALKS,ALL,ALX,AM,AMCX,AMH",188,3.0,0.134788189987163,-0.0493913775911773,-0.001100719673559,-5.0,0.0,0.0,5.0,0.0,0.0060975609756097,expansion,-0.2292854845400743,0.6756375378611063,-0.1055182631110189,0.0065552809433998
snapshot_0834,2026-04-29 13:45:00+00:00,7,L0776,confirmation,37,2,-0.001300694537349,-0.002328336238861,-0.6040264368057251,0.5675675675675675,0.4649075773817983,0.8143512606620789,2,1,1,26,0.039039039039039,26,0.039039039039039,40,0.1990049751243781,40,0.1990049751243781,0.0347222222222222,"AAOI,AAON,AAUC,ABVX,ACDC,ACET,ACMR,ACRS,ACVA,AD,ADI,ADM,ADP,ADTN,AEC,AER,AESI,AGIO,AGMB,AGRO,AGX,AIR,AKAM,AKR,ALAB,ALAR,ALB,ALGM,ALMR,ALNY,ALOT,ALSN,AMAT,AMBA,AMCI,AME,QQQ",201,-10.0,-0.3047728579643474,-0.0115594922410866,-0.0164282992482185,-80.0,10.0,0.0,80.0,0.0,0.1201201201201201,decay,-0.5498958376831478,0.2503581946422013,-0.9623785063841156,1.2212260747833403
snapshot_0834,2026-04-29 13:45:00+00:00,1,L0778,birth,15,1,-0.0046477643772959,-0.0056068957783281,-0.3882856965065002,0.1333333333333333,0.4261849790811539,0.4138995409011841,15,5,5,1,0.0095238095238095,1,0.0095238095238095,9,0.225,9,0.225,0.0040816326530612,"AAP,ABSI,ABUS,ACHC,ACLS,ACM,ACU,ADMA,ADSE,AEBI,AGCC,AGCO,AKTS,AMN,AMPH",40,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,birth,-0.3092564897763926,-0.0739347143658817,0.041987728421356,-0.1379247034513079
snapshot_0834,2026-04-29 13:45:00+00:00,2,L0779,birth,47,1,0.0014280708273872,0.0004441588243935,-0.5089712142944336,0.574468085106383,0.5743582880858219,0.661343514919281,47,27,27,40,0.0370027752081406,40,0.0370027752081406,62,0.2348484848484848,62,0.2348484848484848,0.0124137931034482,"A,AAL,AAMI,AAPL,AARD,AAT,ABNB,ABR,ABT,ABX,ACAD,ACGL,ACIC,ACN,ACR,ACRE,ADBE,ADSK,ADUR,AEG,AEO,AGBK,AGPU,AGYS,AHCO,AI,AIG,AII,AIRG,AIRJ,ALC,ALCO,ALGT,ALHC,ALKT,ALLE,ALLY,ALMU,ALRM,ALTO,ALV,AMAL,AMBP,AMCR,AMG,AMGN,AMP",264,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,birth,-0.0151098938832823,0.0929049643811186,0.072706730106323,-0.3612792911696884
snapshot_0834,2026-04-29 13:45:00+00:00,5,L0780,birth,26,1,-0.0094752302393317,-0.0104633476585149,-0.2767023146152496,0.0769230769230769,0.5802475990251054,0.5920076966285706,26,1,1,12,0.0369230769230769,12,0.0369230769230769,15,0.1162790697674418,15,0.1162790697674418,0.019047619047619,"AA,AAPG,ABAT,ABCL,ABEV,ACB,ACCO,ACHR,ACHV,ACOG,ADAM,AEIS,AEM,AEVA,AFYA,AG,AGEN,AGI,AGNC,AIRO,ALK,ALM,ALOY,ALTG,AMLX,AMPG",129,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,birth,0.102125457020705,-0.2745829401042098,0.1554450540026138,0.0413350915248245
snapshot_0834,2026-04-29 13:45:00+00:00,11,L0781,birth,26,1,0.0125423660501837,0.0115147242322564,-0.2572261095046997,1.0,0.5212488815049144,0.5737802386283875,26,4,4,24,0.0738461538461538,24,0.0738461538461538,26,0.2429906542056074,26,0.2429906542056074,0.0119318181818181,"ABBV,ABEO,ACIW,ACNB,ACTG,ADAG,ADEA,ADNT,ADPT,AEHR,AEXA,AEYE,AFRI,AFRM,AGL,AIN,AIOT,AIP,ALLT,ALMS,ALNT,ALRS,ALVO,AMBQ,AMD,AMKR",107,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,birth,1.0014222488621922,-0.6703830424143348,0.7977572569648413,-0.7699124526305684
snapshot_0835,2026-04-29 14:00:00+00:00,9,L0765,decay,31,19,0.0011769857956096,0.0007033089641481,-0.5082524418830872,0.6451612903225806,0.470752297767571,0.6087076663970947,2,7,7,8,0.0172043010752688,8,0.0172043010752688,16,0.1269841269841269,16,0.1269841269841269,0.0138461538461538,"ABCB,ABG,ABM,ACI,ACN,ACNT,ADC,ADUS,ADV,AEE,AENT,AEP,AFBI,AFCG,AFG,AFJK,AFL,AGM,AGO,AHR,AHRT,AIR,AIT,AIV,AIZ,AJG,ALH,ALL,ALX,AMCX,AMH",126,-10.0,0.3524783634933123,0.0270569123622131,0.0042897812090814,-62.0,10.0,0.0,62.0,0.0,0.1333333333333333,expansion,0.0031663102467902,-0.7473424602438438,0.0026455419635478,-0.0891511652535646
snapshot_0835,2026-04-29 14:00:00+00:00,10,L0776,expansion,43,3,0.0011912507470697,0.000720232957974,-0.3276172578334808,0.5348837209302325,0.4446725287702348,0.786794900894165,7,9,9,34,0.0376522702104097,34,0.0376522702104097,41,0.1822222222222222,41,0.1822222222222222,0.0333333333333333,"AAOI,AAON,AAUC,ABVX,ACA,ACDC,ACEL,ACET,ACLS,ACMR,ACRS,ACT,ACVA,AD,ADI,ADM,ADP,ADSE,ADTN,AEC,AER,AERO,AESI,AGIO,AGMB,AGRO,AGX,AKAM,AKR,ALAB,ALAR,ALB,ALGM,ALKS,ALMR,ALNY,ALOT,ALSN,AMAT,AMBA,AMCI,AME,QQQ",225,6.0,-0.032683846637335,-0.0202350486115634,0.0030485691968351,24.0,0.0,24.0,0.0,0.0265780730897009,0.0,expansion,0.2144271758718992,-0.0622615059402372,0.1983907288918427,-0.0964202639873463
snapshot_0835,2026-04-29 14:00:00+00:00,12,L0778,confirmation,21,2,0.0053152623586356,0.0048330300487577,-0.6394108533859253,0.8095238095238095,0.4984263872934712,0.4886777102947235,11,7,7,8,0.0380952380952381,8,0.0380952380952381,15,0.2083333333333333,15,0.2083333333333333,0.0117073170731707,"AAMI,AAP,ABSI,ABUS,ACHC,ACM,ACU,AEG,AEO,AGCO,AKTS,ALCO,ALGN,ALGT,ALLE,ALNT,ALV,AMG,AMN,AMP,AMPH",72,6.0,0.6761904761904762,0.0722414082123173,0.0104399258270859,32.0,0.0,32.0,0.0,0.1523809523809524,0.0,expansion,0.6573596371122897,-1.2337360692332064,0.9894624276728838,-1.3228020040759698
snapshot_0835,2026-04-29 14:00:00+00:00,1,L0779,confirmation,29,2,-0.0034783333539962,-0.0039672176353633,-0.7101817727088928,0.2413793103448276,0.5463467023130191,0.5071336030960083,9,29,29,23,0.0566502463054187,23,0.0566502463054187,32,0.2711864406779661,32,0.2711864406779661,0.0087751371115173,"A,AARD,AAT,ABT,ABX,ACGL,ACHV,ACIC,ACR,ADPT,ADT,AEBI,AGBK,AGL,AHCO,AIG,AIRS,AKO-B,ALG,ALHC,ALKT,ALLY,ALMU,ALRM,AM,AMAL,AMBP,AMCR,AMGN",118,-18.0,-0.3330887747615554,-0.0280115857728028,-0.0044113764597568,-146.0,18.0,0.0,146.0,0.0,0.3596059113300492,decay,-0.8083763720225687,1.198699238934336,-1.2318808025775512,1.3664033371051032
snapshot_0835,2026-04-29 14:00:00+00:00,4,L0780,confirmation,33,2,-0.0018080299487337,-0.0022683425340801,-0.1249632984399795,0.303030303030303,0.5974646045973426,0.6561983823776245,8,13,13,24,0.0454545454545454,24,0.0454545454545454,43,0.2263157894736842,43,0.2263157894736842,0.0180451127819548,"AA,AAL,AAPG,ABAT,ABCL,ABEV,ACB,ACCO,ACHR,ACOG,ACRE,ADAG,ADAM,ADMA,AEIS,AEM,AEVA,AFYA,AG,AGEN,AGI,AGNC,AI,AIRJ,AIRO,ALC,ALK,ALM,ALOY,ALTG,ALTO,AMLX,AMPG",190,7.0,0.2261072261072261,0.0172170055722372,0.0081950051244348,61.0,0.0,61.0,0.0,0.115530303030303,0.0,expansion,0.3737907775029879,0.0796035935383855,0.5545742942575237,-0.2004804999698084
snapshot_0835,2026-04-29 14:00:00+00:00,5,L0781,confirmation,35,2,-0.0021686505060642,-0.0026315934956073,-0.5891836285591125,0.4,0.5105458119590032,0.5954346656799316,13,4,4,44,0.0739495798319327,44,0.0739495798319327,46,0.3026315789473684,46,0.3026315789473684,0.0133333333333333,"AAPL,ABBV,ABEO,ABNB,ABR,ACAD,ACIW,ACNB,ACTG,ADBE,ADEA,ADNT,ADSK,ADUR,AEHR,AES,AEXA,AEYE,AFRI,AFRM,AGCC,AGPU,AGYS,AII,AIN,AIOT,AIP,AIRG,ALLT,ALMS,ALRS,ALVO,AMBQ,AMD,AMKR",152,9.0,-0.6,-0.0107030695459112,-0.0141463177278637,45.0,0.0,45.0,0.0,0.0756302521008403,0.0,expansion,-0.4403675287113985,0.7650372029445659,-0.513192190208247,0.3424505961815859
snapshot_0836,2026-04-29 14:15:00+00:00,2,L0765,expansion,59,20,-0.0036685683298856,-0.004152248147875,-0.4639508426189422,0.1694915254237288,0.5071993212124527,0.7161375284194946,35,59,59,26,0.0151957919345412,26,0.0151957919345412,92,0.2902208201892745,92,0.2902208201892745,0.0223404255319148,"A,AARD,AAT,ABCB,ABG,ABM,ABT,ABVX,ACA,ACCO,ACEL,ACGL,ACHV,ACI,ACIC,ACNT,ACRE,ACT,ADAM,ADC,ADMA,ADUS,ADV,AEBI,AEE,AEP,AES,AFBI,AFG,AFL,AFYA,AGM,AGNC,AGO,AHCO,AHR,AHRT,AIG,AII,AIV,AIZ,AJG,ALG,ALKS,ALL,ALLY,ALMR,ALMU,ALNY,ALTG,ALTO,ALX,AM,AMBP,AMCR,AMCX,AMG,AMGN,AMH",317,28.0,-0.4756697648988518,0.0364470234448816,-0.0048555571120232,191.0,0.0,191.0,0.0,0.1116306253652834,0.0,expansion,-0.5264589545698439,1.0506009112544468,-0.0309358761466597,0.1070035095889624
snapshot_0836,2026-04-29 14:15:00+00:00,9,L0776,decay,34,4,-0.0006694262847304,-0.0011325029190629,-0.650057315826416,0.4705882352941176,0.4532578706396797,0.7619929909706116,0,4,4,17,0.0303030303030303,17,0.0303030303030303,30,0.1734104046242774,30,0.1734104046242774,0.0354609929078014,"AAOI,AAON,AAUC,ACDC,ACET,ACMR,ACRS,ACVA,AD,ADI,ADM,ADP,ADTN,AEC,AER,AERO,AESI,AGIO,AGMB,AGRO,AGX,AKAM,AKR,ALAB,ALAR,ALB,ALGM,ALOT,ALSN,AMAT,AMBA,AMCI,AME,QQQ",173,-9.0,-0.0642954856361148,0.0085853418694449,-0.001852735877037,-52.0,9.0,0.0,52.0,0.0,0.0926916221033868,decay,0.1250023898664934,-0.3117218265271571,-0.2589779641126178,0.1760350354736971
snapshot_0836,2026-04-29 14:15:00+00:00,0,L0778,expansion,26,3,0.0020683361217379,0.0016520124627277,-0.1859156489372253,0.4230769230769231,0.4209592695513817,0.4527130126953125,12,4,4,7,0.0215384615384615,7,0.0215384615384615,15,0.2054794520547945,15,0.2054794520547945,0.0050561797752808,"AA,AAP,ABSI,ABUS,ACHC,ACLS,ACM,ACU,ADSE,ADT,AENT,AFCG,AFJK,AFRI,AGCC,AGCO,AIR,AIT,AKTS,ALGN,ALH,ALLE,ALNT,AMN,AMP,AMPH",73,5.0,-0.3864468864468864,-0.0774671177420895,-0.00318101758603,1.0,0.0,1.0,0.0,0.003076923076923,0.0,expansion,-0.1240542159812705,0.1570700022668487,-0.0781143157993029,0.2325341410451952
snapshot_0836,2026-04-29 14:15:00+00:00,5,L0780,decay,22,3,-0.0008135553798638,-0.0012832098873332,-0.7235066890716553,0.3636363636363636,0.6020609343720373,0.5923298001289368,2,2,2,4,0.0173160173160173,4,0.0173160173160173,18,0.1682242990654205,18,0.1682242990654205,0.0196721311475409,"AAMI,AAPG,ABAT,ABCL,ABEV,ACB,ACHR,ACOG,ADAG,AEG,AEIS,AEM,AEVA,AG,AGEN,AGI,AIRO,ALC,ALM,ALOY,AMLX,AMPG",107,-11.0,0.0606060606060606,0.0045963297746947,0.0009851326467469,-83.0,11.0,0.0,83.0,0.0,0.3593073593073593,expansion,-0.2332318136991958,-0.4074376645710447,-0.3671449214097853,0.4285563235781074
snapshot_0836,2026-04-29 14:15:00+00:00,10,L0781,expansion,51,3,0.0023517759982496,0.0018886991310864,-0.5835935473442078,0.5882352941176471,0.5498329163879476,0.6907188296318054,20,18,18,55,0.0431372549019607,55,0.0431372549019607,78,0.2795698924731182,78,0.2795698924731182,0.0153132250580046,"AAL,AAPL,ABBV,ABEO,ABNB,ABR,ABX,ACAD,ACIW,ACN,ACNB,ACR,ACTG,ADBE,ADEA,ADNT,ADPT,ADSK,ADUR,AEHR,AEO,AEXA,AEYE,AFRM,AGBK,AGL,AGPU,AGYS,AI,AIN,AIOT,AIP,AIRG,AIRJ,AIRS,AKO-B,ALCO,ALGT,ALHC,ALK,ALKT,ALLT,ALMS,ALRM,ALRS,ALV,ALVO,AMAL,AMBQ,AMD,AMKR",279,16.0,0.188235294117647,0.0392871044289444,0.0045202926266938,127.0,0.0,127.0,0.0,0.0996078431372549,0.0,expansion,0.7587425943838166,-0.4885114224230938,0.7351730774683659,-0.9441290096859624
snapshot_0837,2026-04-29 14:30:00+00:00,5,L0776,expansion,40,5,0.0053766877390444,0.0049087079241871,-0.3574226796627044,0.625,0.4377535356876046,0.718295693397522,10,4,4,26,0.0333333333333333,26,0.0333333333333333,31,0.1657754010695187,31,0.1657754010695187,0.027027027027027,"AAOI,AAON,AAUC,ACDC,ACEL,ACET,ACLS,ACMR,ACRS,ACVA,AD,ADI,ADM,ADP,ADSE,ADTN,ADUR,AEC,AERO,AESI,AGCC,AGIO,AGPU,AGRO,AGX,AIOT,AIRS,AKAM,AKO-B,AKR,ALAB,ALAR,ALB,ALGM,ALOT,AMAT,AMBA,AMCI,AMD,QQQ",187,6.0,0.1544117647058823,-0.015504334952075,0.0060412108432501,14.0,0.0,14.0,0.0,0.0179487179487179,0.0,expansion,0.5162372349835997,-0.3751726743309076,0.2927036711254432,-0.338939583758441
snapshot_0837,2026-04-29 14:30:00+00:00,9,L0778,expansion,55,4,0.000287878268864,-0.0001720532454783,-0.443968802690506,0.4,0.4475867105291244,0.6326783895492554,33,28,28,32,0.0215488215488215,32,0.0215488215488215,36,0.1531914893617021,36,0.1531914893617021,0.0126537785588752,"AA,AAP,ABCB,ABG,ABUS,ABVX,ACA,ACCO,ACHC,ACM,ACT,ACU,ADT,ADUS,ADV,AENT,AER,AFBI,AFCG,AFG,AFJK,AFL,AFRI,AGCO,AGM,AGNC,AGO,AHRT,AIR,AIT,AIZ,AJG,AKTS,ALG,ALGN,ALH,ALKS,ALL,ALLE,ALLY,ALMR,ALNT,ALNY,ALSN,ALTG,ALV,ALX,AMCX,AME,AMG,AMH,AMLX,AMN,AMP,AMPH",235,29.0,-0.023076923076923,0.0266274409777427,-0.001824065708206,162.0,0.0,162.0,0.0,0.109090909090909,0.0,expansion,-0.5738044668403994,0.1581812518058552,-0.0068794349864443,-0.454851038205202
snapshot_0837,2026-04-29 14:30:00+00:00,1,L0780,expansion,37,4,0.0027018040418624,0.0021958793513476,-0.3681791126728058,0.5135135135135135,0.6109088751428945,0.64486163854599,17,7,7,18,0.027027027027027,18,0.027027027027027,22,0.1062801932367149,22,0.1062801932367149,0.0175182481751824,"AAL,AAMI,AAPG,ABAT,ABCL,ABEV,ABT,ACB,ACHR,ACHV,ACOG,ACR,ACRE,ADAM,ADMA,AEG,AEIS,AEM,AEVA,AG,AGBK,AGEN,AGI,AGL,AI,AIRJ,AIRO,ALC,ALHC,ALM,ALMU,ALOY,ALRM,ALTO,AMBP,AMCR,AMPG",207,15.0,0.1498771498771498,0.0088479407708571,0.0034790892386808,100.0,0.0,100.0,0.0,0.1501501501501501,0.0,expansion,0.2197498672685275,-0.7081603993390988,0.5364275724460327,-0.5619820124350717
